,video_id,Transcription,Date,Length,Original Comparison,headline_sim,abstract_sim,leadpara_sim,top_cosine_sim,top_headline,top_headline_fromtype,top_cosine_sim_keywords,top_headline_keywords,transcript_keywords,top_nyt_article_keywords
109,7299994921736457502," I'm sitting eyes wide open and I got one thing stuck in my mind One trip I dodged but all it all just lost the love of my life, oh",2023-11-10,30,nyt,0.33028272,0.28666073,0.3532856,0.3532856,Meet the Champions of Nuance and Empathy We Need,lead_paragraph,0.3224087,Nothing Could Happen Between Us,"i'm sitting eyes wide open got one thing stuck mind one trip dodged lost love life, oh",love emotion dating relationships motorcycles motor bikes motorscooters nothing could happen between us
110,7288802179530411306," This is Halloween, everybody make a scene Drink or scream till the neighbors go to die of fright It's our town, everybody scream In this town of Halloween",2023-10-11,28,hashtag,0.4530134,0.52050114,0.4012612,0.52050114,Five Horror Movies to Stream Now,abstract,0.5045844,It’s Friday the 13th. Try Not to Be Spooked.,"halloween, everybody make scene drink scream till neighbors go die fright town, everybody scream town halloween",superstitions phobias halloween fear emotion it’s friday th. try not be spooked.
111,7296255148177755435," Dutch and Palestinian supermodel Bella Hadid has been vocal in her support for Palestine. But a video that recently went viral claims Hadid had a change of heart amid the war between Israel and Hamas. Take a listen. But Bella didn't say that. The video is a deepfake that was created using artificial intelligence. Using these sources, I'll show you how we figured it out. I know you guys like to say, it's so obvious, it's so obvious. But stick with me.",2023-10-31,82,hashtag,0.46560693,0.4996636,0.5293652,0.5293652,Revisiting the Gaza Hospital Explosion,lead_paragraph,0.5583473,An ‘Israel Explainer’ Makes Her Country’s Case in America,"dutch palestinian supermodel bella hadid vocal support palestine. video recently went viral claims hadid change heart amid war israel hamas. take listen. bella say that. video deepfake created using artificial intelligence. using sources, i'll show figured out. know guys like say, obvious, obvious. stick me.",tishby noa 1975 israel gaza war 2023 anti semitism jews judaism hamas palestinians gadot gal 1985 content type personal profile social media an ‘israel explainer’ makes her country’s case america
112,7284000161062243626," The Dolphin House experiment was an absolutely insane and messed up attempt to try to speak and communicate with dolphins. This guy, John Lilly, thought that he could literally teach dolphins to speak English. And he got funding from NASA to build a huge villa on the island of St. Thomas and got three dolphins for the experiments. Peter, Pamela, and Sissy. The three of them were from Marine Studios and had been in the movie Flipper. After a while, 22 year old Margaret Howe showed up at the house wanting to work with the dolphins. She was supposed to encourage the dolphins to mimic human speech and she started focusing on Peter because",2023-09-28,114,hashtag,0.34390068,0.33742303,0.38749877,0.38749877,The Gilgo Beach Suspect May Have Hunted Them. Now They’re Key Witnesses.,lead_paragraph,0.37160137,Humans Got Too Close to the Sea Lions. Now They’re Closing the Beach.,"dolphin house experiment absolutely insane messed attempt try speak communicate dolphins. guy, john lilly, thought could literally teach dolphins speak english. got funding nasa build huge villa island st. thomas got three dolphins experiments. peter, pamela, sissy. three marine studios movie flipper. while, year old margaret howe showed house wanting work dolphins. supposed encourage dolphins mimic human speech started focusing peter",beaches city councils coastal areas pacific marine mammal center laguna beach calif la jolla calif sea lions humans got too close sea lions. now they’re closing beach.
113,7267091322559843616," The same waters that our people just died in three days ago are the same waters the very next day these visitors, tourists were swimming in. And that says a lot about where their heart and mind is through all of this and where our heart and mind is. You don't see our people swimming, snorkeling, surfing. Nobody is having fun in tragedy and continuing their lives like nothing has happened. There is two Hawai'is right now. There is the Hawai'i we're living in and the Hawai'i they're living in, they're visiting in.",2023-08-14,93,poster,0.3898402,0.46060544,0.48367056,0.48367056,California Mourns a Wildfire Disaster in Maui,lead_paragraph,0.52805924,A Journey Through Lahaina’s Endless Streets of Suffering,"waters people died three days ago waters next day visitors, tourists swimming in. says lot heart mind heart mind is. see people swimming, snorkeling, surfing. nobody fun tragedy continuing lives like nothing happened. two hawai'is right now. hawai'i we're living hawai'i they're living in, they're visiting in.",wildfires historic buildings sites deaths fatalities lahaina hawaii maui hawaii hawaii a journey through lahaina’s endless streets suffering
114,7299790140522712353," We are at 10,000 dead Palestinians. How many will be enough? I also, one of my colleagues just said all of them. Wow. One of my colleagues said all of them. One of my colleagues also stated that this is gonna dry up their fundraising if we vote on this resolution.",2023-11-10,51,poster,0.29828832,0.34771517,0.3712359,0.3712359,Tuesday Briefing,lead_paragraph,0.37141848,"‘These babies, these ladies, these old people’: Macron mourns civilian deaths and urges an Israeli cease-fire.",", dead palestinians. many enough? also, one colleagues said them. wow. one colleagues said them. one colleagues also stated gonna dry fundraising vote resolution.","‘these babies, ladies, old people’: macron mourns civilian deaths urges israeli cease-fire."
115,7160392623146929450," Howdy y'all so for this week's upcycle, I'm going to make my Halloween costume I decided I'm going to be Princess Mononoke and I'm so excited Okay, so I'm starting Monday 24th 2022 I have a Halloween party on the 29th So I have about five days to do this Which is honestly more than enough time because I have basically everything that I need So for those who live under a rock, this is who I'm gonna be for Halloween. I basically have everything I have. Let me show y'all colors are around like",2022-10-30,95,nyt,0.43894738,0.50832146,0.50832146,0.50832146,6 Cheap(ish) Things to Bring Trick-or-Treating,abstract,0.43503925,What Are Your Memories of Halloween?,"howdy y'all week's upcycle, i'm going make halloween costume decided i'm going princess mononoke i'm excited okay, i'm starting monday th halloween party th five days honestly enough time basically everything need live rock, i'm gonna halloween. basically everything have. let show y'all colors around like",what are your memories halloween?
116,7290352122749668650," Did you take your eye on the ball? Nah, I just fucking dropped it. Maybe it'd be better. What can you learn from this experience I guess? Ain't nothing to learn. Just get the damn ball.",2023-10-15,36,nyt,0.3659639,0.27765125,0.28876895,0.3659639,What Have You Learned From Failure?,headline,0.23171957,What Have You Learned From Failure?,"take eye ball? nah, fucking dropped it. maybe it'd better. learn experience guess? ain't nothing learn. get damn ball.",what have you learned from failure?
117,7289801174163655979," As a Jewish person who was indoctrinated into Zionism, one of my earliest stirrings of anti-Zionism came when I realized I was associating my Jewish identity with Israel. In the Jewish community, Jewish people and Israel are synonymous. We are all Israeli, by a certain extent, even if we don't have an Israeli passport or citizenship. We have this kind of unofficial citizenship to Israel.",2023-10-14,65,nyt,0.5588843,0.50608504,0.6140833,0.6140833,"For Jewish New Yorkers, Shared Grief Puts Divisions on Hold",lead_paragraph,0.6546656,‘I Was Very Alone Today’: Young Jewish Americans Grieve Over Israel,"jewish person indoctrinated zionism, one earliest stirrings anti-zionism came realized associating jewish identity israel. jewish community, jewish people israel synonymous. israeli, certain extent, even israeli passport citizenship. kind unofficial citizenship israel.",israel gaza war 2023 jews judaism palestinians youth terrorism israel hamas gaza strip united states ‘i was very alone today’: young jewish americans grieve over israel
118,7302124924758560046," Okay, people that are boycotting Starbucks, I have a genuine question for you. Please don't cancel me. Genuine question. So by boycotting Starbucks and shutting these stores down because people are saying that there's stores shutting down countrywide and worldwide, whatever, are these people losing their jobs? By boycotting Starbucks and shutting down these stores, are you destroying these people's lives because they are probably living paycheck to paycheck? It's so hard to live in this economy with these prices and it's hard to find a job and now they don't have one. That's not caring about humanity. Second of all,",2023-11-16,101,nyt,0.45911998,0.344216,0.33636823,0.45911998,Macy’s Parade Shuns Boycott Demands From Anti-L.G.B.T.Q. Group,headline,0.5944121,Starbucks Workers Walk Out on Red Cup Giveaway Day,"okay, people boycotting starbucks, genuine question you. please cancel me. genuine question. boycotting starbucks shutting stores people saying there's stores shutting countrywide worldwide, whatever, people losing jobs? boycotting starbucks shutting stores, destroying people's lives probably living paycheck paycheck? hard live economy prices hard find job one. that's caring humanity. second all,",coffeehouses starbucks corporation starbucks workers united organized labor strikes demonstrations protests riots workplace hazards violations wages salaries united states starbucks workers walk out red cup giveaway day
119,7306161229200936222," Have you ever noticed how JLo's voice seems to sound different from song to song? Well that's because her songs very heavily feature other singers that don't get credit. You would think that her quintessentially biographical song, Jenny from the Block, would probably be all JLo vocals, right? Because it's Jenny from the Block, it's about her. That was really optimistic of you, but no. Welcome to my series, Dirty Pop, where we talk about the dark underbelly of the pop scene. By now you probably know what I'm going to say, right? Somebody recorded the demo vocals and a lot of them made it into the final. And this time it was",2023-11-27,113,nyt,0.31386995,0.35463375,0.35625362,0.35625362,Why You Love (or Love to Hate) Christmas Music,lead_paragraph,0.4039919,Best Albums of 2023,"ever noticed jlo's voice seems sound different song song? well that's songs heavily feature singers get credit. would think quintessentially biographical song, jenny block, would probably jlo vocals, right? jenny block, her. really optimistic you, no. welcome series, dirty pop, talk dark underbelly pop scene. probably know i'm going say, right? somebody recorded demo vocals lot made final. time",pop rock music country music latin music rap hip hop rhythm blues music two thousand twenty three 100 gecs music group boygenius music group everything girl newjeans music group speedy ortiz music group aftab arooj brown danny rapper bryan zach 1966 cano natanael daughter nkosazana del rey lana drake rapper ice spice rapper iyer vijay kali uchis singer karol g singer kelela peso pluma musician rodrigo olivia 2003 water from your eyes music group geese music group irreversible entanglements music group rolling stones feist leslie glaspy margaret jadagu hannah miyawaki mitski l rain taja cheek monae janelle moroney megan noname rapper rae corinne bailey raye singer russell allison singer saint levant simon paul sivan troye 1995 sza singer wade morgan singer wallen morgan zimmerman bailey zwane lungelihle uncle waffles friday debby polachek caroline fever ray music group woods jamila 1989 hegarty antony anohni best albums
120,7297728182243822894," Yeah, I can be there in 10 minutes. I'm at my car right now, so... Of course! What the... Are you serious right now? I'm not coming.",2023-11-04,27,nyt,0.22440574,0.25808904,0.25808904,0.25808904,"Weekly Student News Quiz: Birds, Baseball, Bankman-Fried",abstract,0.25845432,Images from today’s race so far.,"yeah, minutes. i'm car right now, so... course! the... serious right now? i'm coming.",images today’s race far.
121,7296080493060164897," Millions of Jews, from now on my team and I will wear yellow stars. We will wear this star until you condemn the atrocities of Hamas and demand the immediate release of our hostages.",2023-10-31,34,hashtag,0.5125376,0.42105287,0.49493393,0.5125376,Reaction to Hamas Attack Leaves Some Jews in Hollywood Feeling Unmoored,headline,0.5716439,How Posters of Kidnapped Israelis Ignited a Firestorm on American Sidewalks,"millions jews, team wear yellow stars. wear star condemn atrocities hamas demand immediate release hostages.",israel gaza war 2023 kidnapping hostages dede bandaid artist mintz nitzan israel gaza strip hamas how posters kidnapped israelis ignited firestorm american sidewalks
122,7298206039936257326," You banged up that finger, everything okay? Yeah, just a little scratch. That's football, baby. What is it that you can do, Joe, now that you could not do at the start of the season? Run. Run. But, you know, we're feeling great. We're just gonna keep getting better every week. The practice has been big for us. We've had a great couple weeks of practice, starting with the bye week. We're just gonna keep getting better.",2023-11-05,77,poster,0.27744094,0.23224795,0.33202496,0.33202496,How to Line Up a Great Connections Solve,lead_paragraph,0.31824613,"Lewiston Begins to Heal, One Touchdown at a Time","banged finger, everything okay? yeah, little scratch. that's football, baby. do, joe, could start season? run. run. but, know, we're feeling great. we're gonna keep getting better every week. practice big us. we've great couple weeks practice, starting bye week. we're gonna keep getting better.","lewiston maine shootings 2023 interscholastic athletics football lewiston me auburn me lewiston begins heal, one touchdown time"
123,7291637516283809056," This might not be what Amberlynn looks like. So in pop culture Amberlynn is this like sexy, sultry gal who is stealing your mans. And honestly in my head this is what she looks like too. But when Jane Seymour did an uno reverse on Miss Amberlynn and stole her mans too, her and her shitty husband Henry VIII destroyed all contemporary pictures of Amberlynn. And that's because Jane Seymour didn't really want to live in the shadow of Amberlynn anymore and even banned the French hood which Amberlynn popularised. But anyway. So this is the only contemporary portrait we have of Anne.",2023-10-19,103,hashtag,0.2966748,0.37904924,0.43205017,0.43205017,‘Killers of the Flower Moon’ Review: An Unsettling Masterpiece,lead_paragraph,0.42241013,"When Courtly Love Goes Wrong, It’s Deadly","might amberlynn looks like. pop culture amberlynn like sexy, sultry gal stealing mans. honestly head looks like too. jane seymour uno reverse miss amberlynn stole mans too, shitty husband henry viii destroyed contemporary pictures amberlynn. that's jane seymour really want live shadow amberlynn anymore even banned french hood amberlynn popularised. anyway. contemporary portrait anne.","books literature hunting falcon henry viii anne boleyn marriage that shook europe book guy john fox julia author england royal families anne queen great britain 1665 1714 boleyn anne henry viii king england cromwell thomas when courtly love goes wrong, it’s deadly"
124,7300633590801501482," Let's take a tour of my railroad apartment in New York City. Keep in mind, I am a normal person living in the city, this is not a luxury unit, but it's perfect for me and what I need. Railroad units are long and skinny with no hallways, so you essentially have to walk through each room to get to the next, which is why legally this apartment can only be labeled as a one bedroom. Since I was down on the fire escape, we're obviously starting at the back of the unit, and this is my bedroom slash office because I work from home. This space is super cozy, I love the mirror, the gallery wall, my dresser I did take the TV off of so I have to fill now, I think I'm just gonna do a bunch of plants, but I have yet to do that because",2023-11-12,150,nyt,0.2557522,0.31400755,0.3534942,0.3534942,My Landlord Disappeared With the Security Deposit. How Do I Get It Back?,lead_paragraph,0.3428805,They Arrived Homeless. Now They’re Helping Others Make New York Home.,"let's take tour railroad apartment new york city. keep mind, normal person living city, luxury unit, perfect need. railroad units long skinny hallways, essentially walk room get next, legally apartment labeled one bedroom. since fire escape, we're obviously starting back unit, bedroom slash office work home. space super cozy, love mirror, gallery wall, dresser take tv fill now, think i'm gonna bunch plants, yet",new york city asylum right illegal immigration immigration emigration nonprofit organizations volunteers community service el castillo de jagua roosevelt hotel manhattan ny port authority bus terminal manhattan ny lower east side manhattan ny venezuela they arrived homeless. now they’re helping others make new york home.
125,7295799693307563294," It's a ha, okay? Jews, it's not hummus, okay? It's not hummus, it's not hummus. Ha is a different letter in our alphabet, okay? In our language, ha is a completely different letter. You don't have the ha in your language, so obviously it's not yours. Back the fuck up, it's our hummus. Back up. It's what it is, all right? And now hummus is everywhere. Who wants some hummus? Hummus, there's shit.",2023-10-30,73,hashtag,0.25643808,0.3066212,0.38060188,0.38060188,‘This is the Best Caesar Dressing I’ve Tasted. Ever.’,lead_paragraph,0.32449526,Israel’s U.N. Ambassador Criticized for Wearing a Yellow Star of David,"ha, okay? jews, hummus, okay? hummus, hummus. ha different letter alphabet, okay? language, ha completely different letter. ha language, obviously yours. back fuck up, hummus. back up. is, right? hummus everywhere. wants hummus? hummus, there's shit.",holocaust nazi era israel gaza war 2023 jews judaism security council un yad vashem holocaust museum israel dayan dani israel’s u.n. ambassador criticized wearing yellow star david
126,7184376845901614341," If you had sex with someone who had the Black Death, would you have to use a condom for protection? It depends what your major concerns were. But you wouldn't be protecting yourself against infection. How long would you get off work if you got the Black Death? In about 70% of cases, you'd be off work forever. Oh, right. Result? Because you'd be dead. Oh.",2023-01-03,66,poster,0.23360777,0.26001382,0.26314,0.26314,I’m a Cancer Survivor. Should I Tell My Matchmaking Service?,lead_paragraph,0.28329304,"Gangsta Boo, Memphis Rapper Formerly With Three 6 Mafia, Dies at 43","sex someone black death, would use condom protection? depends major concerns were. protecting infection. long would get work got black death? % cases, work forever. oh, right. result? dead. oh.","rap hip hop deaths obituaries three 6 mafia gangsta boo 1979 2023 women girls gangsta boo, memphis rapper formerly with three mafia, dies"
127,7303271447374466346," If Palestinians really wanted peace and freedom, they would have accepted statehood the five times Israel offered it to them. Why should they? Because it's very generous of Israel to offer that to them. So if a burglar came into your home and then said it was his, and then was like, you know what, nevermind, do you want half of it? Would you say that he was being very generous? That's not nearly the same thing. Israel's giving them like 80% of the land.",2023-11-19,85,hashtag,0.48084253,0.5742512,0.5077436,0.5742512,The ‘Cease-Fire Now’ Imposture,abstract,0.5671655,Many West Bank Palestinians Are Being Forced Out of Their Villages. Is My Family Next?,"palestinians really wanted peace freedom, would accepted statehood five times israel offered them. they? generous israel offer them. burglar came home said his, like, know what, nevermind, want half it? would say generous? that's nearly thing. israel's giving like % land.",israel gaza war 2023 palestinians israeli settlements west bank israel gaza strip many west bank palestinians are being forced out their villages. is my family next?
128,7175869072263990533," Did you know that Elizabeth, Empress of Austria, was assassinated in 1898? Elizabeth, also known as Cece, was famous for having been one of the most beautiful women in 19th century Europe. She was famed for her tiny, tiny waist, her amazingly long hair, and her sort of tragic life. I've done a few posts on her life already, so if you're interested, just have a look for those. Although Elizabeth lived the life of luxury,",2022-12-11,76,hashtag,0.29849285,0.3977129,0.42437074,0.42437074,"Abigail Kawananakoa, 96, Dies; Claimed to Be Last Hawaiian Princess",lead_paragraph,0.4234413,"Abigail Kawananakoa, 96, Dies; Claimed to Be Last Hawaiian Princess","know elizabeth, empress austria, assassinated ? elizabeth, also known cece, famous one beautiful women th century europe. famed tiny, tiny waist, amazingly long hair, sort tragic life. i've done posts life already, interested, look those. although elizabeth lived life luxury,","kawananakoa abigail deaths obituaries royal families wills estates hawaii abigail kawananakoa, , dies; claimed be last hawaiian princess"
129,7289168649267547423," The Fat Bear Week results are in, and the bear that was voted as best exemplifying fatness is a first time winner. The Fat Bear Week bracket tournament allows people to view progress photos of each bear and vote for the one that they think has fattened up the best. In Bear World, the fatter the better, as they need to rely on their fat stores to make it through the winter hibernation. The finals came down to Chunk, a large adult male bear, known for dominating fishing spots in order to live up to his name, and Grazer, an adult female bear, known for being a very skilled fisher bear, and a",2023-10-12,113,poster,0.27877808,0.34493354,0.34150988,0.34493354,Grizzlies Are Coming to Town. Can the West Live With Them?,abstract,0.34583572,Grizzlies Are Coming to Town. Can the West Live With Them?,"fat bear week results in, bear voted best exemplifying fatness first time winner. fat bear week bracket tournament allows people view progress photos bear vote one think fattened best. bear world, fatter better, need rely fat stores make winter hibernation. finals came chunk, large adult male bear, known dominating fishing spots order live name, grazer, adult female bear, known skilled fisher bear,",bears endangered extinct species livestock accidents safety dogs animal behavior wilderness areas montana feed science grizzlies are coming town. can west live with them?
130,7288316495703067937," You guys need to stop idolising celebrities and whether they support Palestine or Israel. Like you guys that do this are just so cringe and out of touch with reality. Like I came across this post and it's about celebrities who support Palestine and the comments made me want to pull out my eyeballs and put them in a blender. So I don't get what is with making this whole thing aesthetic. There was always that one girl in history class where she'd make her notes all nice, pretty, add flowers, glitter, but the topic would be about the Holocaust. This is just giving off the same vibes. Anyway the celebrities involved in this were Michael Jackson, Cesar, Zara Larsson,",2023-10-10,120,hashtag,0.36855254,0.37033808,0.41662878,0.41662878,Israel Has Never Needed to Be Smarter Than in This Moment,lead_paragraph,0.42931086,Late Night Hosts Address the Hamas Attacks on Israel,"guys need stop idolising celebrities whether support palestine israel. like guys cringe touch reality. like came across post celebrities support palestine comments made want pull eyeballs put blender. get making whole thing aesthetic. always one girl history class she'd make notes nice, pretty, add flowers, glitter, topic would holocaust. giving vibes. anyway celebrities involved michael jackson, cesar, zara larsson,",israel gaza war 2023 television kimmel jimmy jimmy kimmel live tv program the tonight show tv program late show stephen colbert tv program meyers seth colbert stephen israel gaza strip late night hosts address hamas attacks israel
131,7290213148928347425, If you've ever visited a torture museum chances are you've been lied to because most of the stuff in there is just made up. The Iron Maiden invented by two Victorian fellas. The chastity belt never existed it was a medieval meme. And the peer of anguish is just a tool which isn't actually strong enough to do what it's suggested.,2023-10-15,61,hashtag,0.2858455,0.25751236,0.3984808,0.3984808,Devo’s Future Came True,lead_paragraph,0.33190164,Is a Women’s Museum Still Relevant?,ever visited torture museum chances lied stuff made up. iron maiden invented two victorian fellas. chastity belt never existed medieval meme. peer anguish tool actually strong enough suggested.,museums art historic buildings sites national museum women arts holladay wilhelmina collectors collections women girls is women’s museum still relevant?
132,7304681926487444779," We just shut down the Macy's Thanksgiving Day Parade. If you're watching at home, apparently they keep stopping the TV every couple of minutes. I think because they don't want to show what's going on. There are quite a few disruptions happening there. We are heading to our second location, but the cops have blocked us off because they don't want us to go and march back into where the parade is because they're afraid we're going to go and shut it down again.",2023-11-23,84,nyt,0.46076906,0.37330255,0.385015,0.46076906,How to Watch the Macy’s Thanksgiving Day Parade,headline,0.52716184,N.Y.P.D. Detains 34 Pro-Palestinian Protesters at Macy’s Parade,"shut macy's thanksgiving day parade. watching home, apparently keep stopping tv every couple minutes. think want show what's going on. quite disruptions happening there. heading second location, cops blocked us want us go march back parade they're afraid we're going go shut again.",israel gaza war 2023 demonstrations protests riots parades thanksgiving day macy inc n.y.p.d. detains pro-palestinian protesters macy’s parade
133,7294514729970699562," I said I love you, you say nothing back Why'd you have to leave me on? Why'd you have to twist the night? Walk away and leave me bleeding, bleeding",2023-10-27,30,nyt,0.2548414,0.22178471,0.29281873,0.29281873,"‘Nosferatu, a 3D Symphony of Horror’ Review: A Lip-Smacking Scare",lead_paragraph,0.24255303,Why My Fall Made Me Feel So Ashamed,"said love you, say nothing back why'd leave on? why'd twist night? walk away leave bleeding, bleeding",falls why my fall made me feel so ashamed
134,7293663584821841182," Hey, oh hey, I just got done putting up the surface. Can you believe Linda cheated on his email? I know! Like damn, how many lashings is that? Like 70. What?",2023-10-24,31,nyt,0.2759735,0.29937512,0.30527073,0.30527073,One Partner Runs the Marathon — and the Other Does Everything Else,lead_paragraph,0.22292817,Why My Fall Made Me Feel So Ashamed,"hey, oh hey, got done putting surface. believe linda cheated email? know! like damn, many lashings that? like . what?",falls why my fall made me feel so ashamed
135,7288737483200941358," We do have a sad update to a story we brought you and you may remember the story of Dorothy Hoffner this lifelong Chicagoan went for a world record at the age of 104 to become the oldest person to skydive We've learned Dorothy died in her sleep at Brookdale senior living She became a viral sensation when she performed the skydive from 10,000 feet earlier this month Her feet reminds us that it is never too late to try something new glad we got to meet her and learn",2023-10-11,90,poster,0.46123356,0.3766326,0.54150194,0.54150194,‘Indefatigable’ Chicago Woman Whose Skydive at 104 Drew Admiration Dies,lead_paragraph,0.53529096,‘Indefatigable’ Chicago Woman Whose Skydive at 104 Drew Admiration Dies,"sad update story brought may remember story dorothy hoffner lifelong chicagoan went world record age become oldest person skydive we've learned dorothy died sleep brookdale senior living became viral sensation performed skydive , feet earlier month feet reminds us never late try something new glad got meet learn",vis video parachutes parachute jumping age chronological records achievements deaths fatalities content type personal profile hoffner dorothy 1918 2023 chicago ill ‘indefatigable’ chicago woman whose skydive drew admiration dies
136,7301457081805196586, So one of the most popular Korean memes right now is called I am Shillae which literally translates to I am trust I am trustworthy and it comes from this Cheon Jeong-jo the scam artist Korean gender changing person who pretended like he was or she was English fluent but not really having a hard time with Korean so used mixture of Korean and English also known as Konglish but this is typically not how people who are not fluent do it as someone who is decently fluent but also a Korean American,2023-11-14,93,poster,0.21052545,0.29752296,0.34620327,0.34620327,A Rare Opportunity to See China’s Leader Up Close and (Sort of) Personal,lead_paragraph,0.3367441,Qui Nguyen Was Done Writing Plays. His Family Pulled Him Back In.,one popular korean memes right called shillae literally translates trust trustworthy comes cheon jeong-jo scam artist korean gender changing person pretended like english fluent really hard time korean used mixture korean english also known konglish typically people fluent someone decently fluent also korean american,theater nguyen qui poor yella rednecks play manhattan theater club vietnamese americans content type personal profile qui nguyen was done writing plays. his family pulled him back in.
137,7296554140015021342," Oh, the Oscar goes to... No, no, no, no, wait, Golden Globe, Golden Globe, Golden Globe, okay. Tyler James Williams.",2023-11-01,20,hashtag,0.31002057,0.37262088,0.31015334,0.37262088,"Tyler Christopher, Actor Best Known for ‘General Hospital,’ Dies at 50",abstract,0.30077618,‘I Need That’ Review: It’s Always Messy in New Jersey,"oh, oscar goes to... no, no, no, no, wait, golden globe, golden globe, golden globe, okay. tyler james williams.",theater theater broadway i need that play rebeck theresa von stuelpnagel moritz devito danny devito lucy thomas ray anthony roundabout theater co ‘i need that’ review: it’s always messy new jersey
138,7295762643380423943," 100 on the dash, get me close to God We don't pray for love, we just pray for car-",2023-10-30,19,hashtag,0.2527369,0.25268903,0.27357286,0.27357286,Matthew Perry Was One of TV’s Best Sparring Partners,lead_paragraph,0.2456102,‘All Dirt Roads Taste of Salt’ Review: Mississippi Memories,"dash, get close god pray love, pray car-",movies all dirt roads taste salt movie jackson raven film director ‘all dirt roads taste salt’ review: mississippi memories
139,7291710576550481198," I went on Twitter to see what y'all were talking about and yeah, she's fully done BLAKK face But this killed me because this tweet says actually I think people who do blackface don't deserve electricity",2023-10-19,36,hashtag,0.31529066,0.28143775,0.3216888,0.3216888,Yohji Yamamoto Prefers the Side View,lead_paragraph,0.3104637,Halloween Is Tricky for Actors on Strike,"went twitter see y'all talking yeah, fully done blakk face killed tweet says actually think people blackface deserve electricity",strikes actors actresses organized labor halloween alliance of motion picture and television producers sag aftra drescher fran reynolds ryan halloween is tricky actors strike
140,7287837532161625377," How many times Israel have committed war crimes right live on your own cameras? Do you start by asking them to condemn themselves? Have you? You don't. You don't. No, no, I'll answer that question. You don't. You know why I refuse to answer this question? Because I refuse the premise of it. Because at the very heart of it is misrepresentation of the whole thing. Because it's the Palestinians that are always expected to condemn themselves. I mean, come on. This is a political conflict. We have been denied our rights for a long time. You bring us here whenever",2023-10-09,101,poster,0.50238323,0.484318,0.53392726,0.53392726,Attack Ends Israel’s Hope That Hamas Might Come to Embrace Stability,lead_paragraph,0.5769566,"Palestinian Americans, Dismayed by Violence, Say Historical Context Is Being Overlooked","many times israel committed war crimes right live cameras? start asking condemn themselves? you? don't. don't. no, no, i'll answer question. don't. know refuse answer question? refuse premise it. heart misrepresentation whole thing. palestinians always expected condemn themselves. mean, come on. political conflict. denied rights long time. bring us whenever","israel gaza war 2023 palestinian americans israel gaza strip palestinians hamas terrorism civilian casualties defense military forces united states united states international relations demonstrations protests riots polls public opinion human rights human rights violations palestinian americans, dismayed violence, say historical context is being overlooked"
141,7290620608465898795," One of our interns here, she said that you make music for gays. I do. I'm not the intern. She looked at me like... What's wrong with that? Nothing at all. I don't think nothing's wrong with it. So? What now?",2023-10-16,41,hashtag,0.36605898,0.35871735,0.3515686,0.36605898,I Don’t Have to Post About My Outrage. Neither Do You.,headline,0.23017356,What Happens When an Artist’s Technology Becomes Obsolete?,"one interns here, said make music gays. do. i'm intern. looked like... what's wrong that? nothing all. think nothing's wrong it. so? now?",art museums video recordings downloads streaming computers internet lui chi tien paik nam june what happens when artist’s technology becomes obsolete?
142,7294000468043255082," Damn, Sookie, uh, when you gonna pop my clutches? As soon as you get the right set of tools. Yeah, aight. Aight.",2023-10-25,22,nyt,0.26320526,0.22215122,0.30994713,0.30994713,Quotation of the Day: Magic Mushroom Therapy Is Met With a Mix of Elation and Trepidation,lead_paragraph,0.1875609,Listen: Serial’s New Show!,"damn, sookie, uh, gonna pop clutches? soon get right set tools. yeah, aight. aight.",listen: serial’s new show!
143,7136536298218589483," Hey y'all today I'm going to talk about a woman who killed people by not washing her hands. I know y'all. I'm about to get into it. Here's Mary Mallon. She was born on September 23rd 1869 in Ireland. There's nothing much about her childhood except for she was born with typhoid fever. For those who don't know typhoid fever is a rare bacterial disease that can be found in contaminated foods, water, or close contact. And some of the symptoms are",2022-08-27,82,hashtag,0.28021607,0.3337219,0.38241094,0.38241094,Chris Evert Needs Everyone to Listen,lead_paragraph,0.3567885,This Is Not the Monkeypox That Doctors Thought They Knew,"hey y'all today i'm going talk woman killed people washing hands. know y'all. i'm get it. here's mary mallon. born september rd ireland. there's nothing much childhood except born typhoid fever. know typhoid fever rare bacterial disease found contaminated foods, water, close contact. symptoms",monkeypox respiratory diseases sexually transmitted diseases nigeria centers disease control prevention feed science this is not monkeypox that doctors thought they knew
144,7304015043857796395," Morning! And pull yourself up a chair. But before you begin, it's time to wet down your hair.",2023-11-21,18,hashtag,0.28524524,0.28108788,0.32800838,0.32800838,You Deserve a Great Nap,lead_paragraph,0.28637227,How I Learned to Shave,"morning! pull chair. begin, time wet hair.",how i learned shave
145,7294771530750496046, Now that we don't talk I called my mom she said that it was for the best Remind myself the more I gave you won't be last,2023-10-27,27,nyt,0.2618586,0.35254106,0.33672997,0.35254106,"I Wrote This Essay, but Then Changed My Mind",abstract,0.26946956,Listen Early to ‘This American Life’: And the Call Was Coming From the Basement,talk called mom said best remind gave last,listen early ‘this american life’: and call was coming from basement
146,7299927891339398442," I'm falling out the windows, looking at my heart, like every time a wind blows I feel a terrible-",2023-11-10,19,hashtag,0.37983602,0.2540518,0.27275515,0.37983602,I Just Got Over Covid but Still Feel Awful,headline,0.27213514,I Just Got Over Covid but Still Feel Awful,"i'm falling windows, looking heart, like every time wind blows feel terrible-",coronavirus 2019 ncov long covid content type service immune system i just got over covid still feel awful
