,abstract,lead_paragraph,headline,pub_date,document_type,section_name,type_of_material,keywords
2277,"As other major leaders skipped the annual opening session of the General Assembly, Mr. Biden used his address to try to counter war fatigue both at home and abroad.",President Biden sought to rally the world on Tuesday to stick with Ukraine and warned against appeasing Moscow in a way that would reward its aggression and encourage the further use of force to redraw the global map.,"Biden, in U.N. Speech, Calls for Action on Ukraine and Other Crises",2023-09-19T15:38:20+0000,article,World,News,"Biden, Joseph R Jr;Speeches and Statements;United Nations;Ukraine;Russia;China;Zelensky, Volodymyr;Putin, Vladimir V;General Assembly (UN);Security Council (UN);International Relations;United States International Relations;United States Politics and Government;Russian Invasion of Ukraine (2022);Defense and Military Forces"
2278,"Despite U.S. fatigue over Middle East wars, the White House sees a security agreement resembling those with Japan or South Korea as an incentive for Saudi Arabia to normalize relations with Israel.","The United States is discussing terms of a mutual defense treaty with Saudi Arabia that would resemble military pacts with Japan and South Korea, according to American officials. The move is at the center of President Biden’s high-stakes diplomacy to get the kingdom to normalize relations with Israel.",Biden Aides and Saudis Explore Defense Treaty Modeled After Asian Pacts,2023-09-19T15:45:28+0000,article,U.S.,News,"International Relations;Defense and Military Forces;Treaties;United States Politics and Government;Peace Process;Human Rights and Human Rights Violations;Arms Control and Limitation and Disarmament;Biden, Joseph R Jr;Mohammed bin Salman (1985- );Netanyahu, Benjamin;Israel;Saudi Arabia;United States International Relations"
2279,"Stars like Suzanne Farrell and Edward Villella celebrated alongside dancers of today, many born years after the death of George Balanchine, the company’s revered founder.","Ruth Lawrence Doering, a dancer who performed with New York City Ballet on its opening night, in 1948, peered up at a 40-foot projection of a modern-day ballerina, dancing in slow motion in a white tutu.","At City Ballet’s 75th Birthday Bash, a Mingling of Old and New",2023-09-19T15:49:25+0000,article,Arts,News,"Dancing;Koch, David H, Theater;New York City Ballet;Balanchine, George;Bouder, Ashley;Doering, Ruth Lawrence;Farley, Silas (1994- );Farrell, Suzanne;Kirstein, Lincoln;Kistler, Darci;LaFreniere, Isabella;Le Clercq, Tanaquil;Liang, Edward;Martins, Peter;Maxwell, Alexa (Dancer);McBride, Patricia;Phelan, Unity;Ramasar, Amar (1981- );Robbins, Jerome;Stafford, Jonathan;Villella, Edward;Whelan, Wendy;Jewels (Ballet)"
2280,"Despite spending far more time campaigning across the must-win state, Ron DeSantis still trails Donald Trump by double digits. And now Mr. Trump is stepping up his visits.","On paper, Gov. Ron DeSantis of Florida is doing everything that a Republican presidential candidate should do to win Iowa.",Urgency Grows for DeSantis in Iowa as Trump Looks to Finish Him Off,2023-09-19T16:04:11+0000,article,U.S.,News,"DeSantis, Ron;Iowa;Primaries and Caucuses;Republican Party;Presidential Election of 2024;Trump, Donald J;Voting and Voters"
2281,"Australian researchers said the colorful gems of the Argyle mine, which produced more than 90 percent of the world’s pink stones, may have erupted when a supercontinent split.","Pink diamonds take the Barbiecore craze to another level, but the rosy color comes at a cost. These gems are among the most rare and valuable diamonds around. And they’re far from perfect.",Pink Diamonds Emerged Out of One of Earth’s Most Ancient Breakups,2023-09-19T16:07:50+0000,article,Science,News,Diamonds;Geology;Australia;Research;Nature Communications (Journal);your-feed-science
2282,Federal authorities charged the day care’s owner and a tenant. Investigators had found a kilogram of fentanyl after three young children fell ill and a 1-year-old boy died.,"When four toddlers fell ill after being exposed to fentanyl at a Bronx day care, the owner called her husband twice before summoning rescue workers, federal prosecutors said Tuesday. It was too late for a 1-year-old boy.","Suspect in Day Care Death Called Her Husband Before 911, Prosecutors Say",2023-09-19T16:12:29+0000,article,New York,News,"Day Care Centers;Drug Abuse and Traffic;Murders, Attempted Murders and Homicides;Fentanyl;Acevedo Brito, Carlisto;Mendez, Grei;Williams, Damian (Attorney);Divino Nino Day Care (Bronx, NY);Bronx (NYC);Feliz Dominici, Nicholas (2021-23)"
2283,Responses to Opinion articles by Nicholas Kristof and Michelle Cottle. Also: A voice for unions; Ukraine’s fate; promoting diversity on campus.,To the Editor:,What We Can Do to Help Reduce Loneliness,2023-09-19T16:19:32+0000,article,Opinion,Letter,"Loneliness;Kristof, Nicholas D;Organized Labor;Biden, Joseph R Jr;United Automobile Workers;Ukraine;Colleges and Universities;Diversity Initiatives;Cottle, Michelle"
2284,A former security services official is charged with helping to abduct three men in Minsk in 1999. He’s being tried in Switzerland under universal jurisdiction.,"A former member of the Belarus security services went on trial Tuesday in Switzerland over his role in the disappearances of prominent opposition leaders nearly 25 years ago, episodes that significantly strengthened President Aleksandr G. Lukashenko’s authoritarian grip on power.",Ex-Soldier on Trial Over Disappearance of Opposition Leaders in Belarus,2023-09-19T16:25:25+0000,article,World,News,"Politics and Government;Human Rights and Human Rights Violations;Murders, Attempted Murders and Homicides;Kidnapping and Hostages;Missing Persons;Legislatures and Parliaments;Lukashenko, Aleksandr G;Belarus;Switzerland"
2285,"The former Marine, baselessly portrayed as part of a government plot to discredit Trump supporters, was charged with a single count of disorderly conduct.","Ray Epps, the man at the center of a right-wing conspiracy theory that the federal government instigated the events of Jan. 6, 2021, was charged on Tuesday with a single count of disorderly conduct for his role in the attack on the Capitol.","Ray Epps, Target of Jan. 6 Conspiracy Theory, Charged in Capitol Attack",2023-09-19T16:27:12+0000,article,U.S.,News,"Storming of the US Capitol (Jan, 2021);Conspiracy Theories;Justice Department;Fox News Channel;Epps, Ray (1961- );Trump, Donald J"
2286,"“Difficult Men,” Brett Martin’s book about the prestige TV boom, has been rereleased in a 10th-anniversary edition. In an interview, he reflects on how TV has changed since he wrote it.","Tony Soprano, Don Draper and Omar Little glower from the cover of “Difficult Men: Behind the Scenes of a Creative Revolution,” Brett Martin’s canon-codifying 2013 book about the prestige TV boom of the 2000s. But as difficult and revolutionary as those fictional antiheroes were, the title just as well describes their brilliant, gnomic, sometimes cruel creators, like David Chase (“The Sopranos”), David Simon (“The Wire”) and Matthew Weiner (“Mad Men”).","Don’t Stop Believin’? Considering a TV Golden Age, 10 Years Later",2023-09-19T16:29:20+0000,article,Arts,News,"Television;Martin, Brett;Difficult Men: Behind the Scenes of a Creative Revolution (Book)"
2287,President Biden has promised to provide every American access to reliable high-speed internet. But some have raised concerns about whether the funds will achieve all of the administration’s goals.,"Along the southeastern edge of Oklahoma, where expansive cattle ranches and empty storefronts dot the landscape, the lack of high-speed internet service has become a daily frustration for residents.",Billions to Connect Everyone to High-Speed Internet Could Still Fall Short,2023-09-19T16:36:50+0000,article,U.S.,News,"Rural Areas;Fiber Optics;Computers and the Internet;Federal Communications Commission;Biden, Joseph R Jr;Law and Legislation"
2288,The UNESCO World Heritage Committee has recognized the Octagon Earthworks in central Ohio as a cultural marvel.,"Nine months after the Ohio Supreme Court ruled that a country club must sell its lease to the state historical society that owns the land containing Native American earthworks, golfers are still pushing carts over the mounds and whacking at them with 3-irons.",Ancient Earthworks Trodden by Golfers Become a World Heritage Site,2023-09-19T16:38:13+0000,article,Arts,News,"Newark Earthworks (Ohio);Native Americans;Moundbuilders Country Club;World Heritage Sites;United Nations Educational, Scientific and Cultural Organization;Golf;Country Clubs;Newark (Ohio);Art;Suits and Litigation (Civil);Archaeology and Anthropology"
2289,"Brown is the co-director of “Unbelievable,” opening in London, but he won’t be onstage. Nor will any other professional magicians.","After decades of stage shows, TV specials and essentially reinventing mind control, Derren Brown is doing something new: He’s getting off the stage, and into the director’s chair.","In His Next Magic Show, Derren Brown Will Be Invisible",2023-09-19T16:40:36+0000,article,Arts,News,"Magic and Magicians;Brown, Derren;London (England)"
2290,"Mr. Scott, when asked if he would involve himself in the United Auto Workers dispute as president, took a harsher stance than many other Republican candidates.","Senator Tim Scott of South Carolina took a harsher stance toward striking autoworkers on Monday than many of his fellow Republican presidential candidates, saying it did not make sense for workers to want higher pay for shorter workweeks and noting approvingly that President Ronald Reagan had fired federal employees for striking.","Asked About Auto Walkout, Tim Scott Praises Reagan’s Firing of Workers",2023-09-19T16:44:07+0000,article,U.S.,News,"Scott, Timothy Eugene;Strikes;United Automobile Workers;Presidential Election of 2024;Primaries and Caucuses;Politics and Government;Organized Labor;Labor and Jobs"
2291,"The festival presents a violent Shakespearean interaction with fruit, dance for neurodiverse and neurotypical audiences and showers of (play) money.","There is a strange kind of hunger that can overtake you at a fringe festival: so much to devour and so little time to devour it. New York has been starved of a fringe since 2019, a loss even though the fringe that we had struggled to define itself. But an hour and a half away, the Philadelphia Fringe has endured. Originally a showier event, with a goal of attracting established, out-of-town stars, it has since refocused on local artists.","Something for Everyone, Even Cannibals, at the Philadelphia Fringe",2023-09-19T16:59:22+0000,article,Theater,Review,Theater;Dancing;Music;Titus Andronicus (Play);Philadelphia (Pa)
2292,"Shares opened at $42 on Tuesday before declining, valuing the grocery delivery company at $11.1 billion.","Initial public offerings are back, warts and all.","Instacart Rises 12% on First Day of Trading, an Encouraging Sign for Tech I.P.O.s",2023-09-19T17:06:58+0000,article,Technology,News,"Delivery Services;Venture Capital;Supermarkets and Grocery Stores;Computers and the Internet;Start-ups;Initial Public Offerings;Instacart;Mehta, Apoorva;Simo, Fidji"
2293,Tourists and Londoners alike were perplexed when the Bond Street tube station was temporarily renamed “Burberry Street” as part of a sponsorship deal with Transport for London.,"The Bond Street tube station on the London Underground was temporarily renamed “Burberry Street” as part of a London Fashion Week marketing campaign for the British luxury brand, leading to confusion among Londoners and tourists alike.",Burberry Street or Bond Street? Fashion Week Stunt Sows Confusion,2023-09-19T17:08:38+0000,article,Fashion & Style,News,Advertising and Marketing;Fashion and Apparel;London Fashion Week;Burberry;London Underground;Transport for London;London (England);Stations and Terminals (Passenger);Signs and Signage;Subways
2294,Prime Minister Justin Trudeau of Canada accused Indian agents of involvement in the killing of a Sikh separatist in British Columbia. Who was he?,"The Sikh separatist whose killing in British Columbia this summer has suddenly set off a major diplomatic dispute between Canada and India was a prominent advocate of the creation of an independent nation, Khalistan, that would include parts of India’s Punjab State.",Who Was the Man Whose Killing Canada Says India Instigated?,2023-09-19T17:11:09+0000,article,World,News,"Nijjar, Hardeep Singh (1977-2023);Terrorism;International Relations;Sikhs and Sikhism;Canada;India;Punjab (India);Assassinations and Attempted Assassinations;British Columbia (Canada);Secession and Independence Movements"
2295,"The Supreme Court ruling barring race-conscious admissions at civilian colleges should apply to the U.S. Military Academy as well, the lawsuit argues.","The group that won a major Supreme Court victory against affirmative action in June sued the U.S. Military Academy at West Point on Tuesday, arguing that the court’s ruling barring race-conscious college admissions should extend to the nation’s military academies as well.",Anti-Affirmative Action Group Sues West Point Over Admissions Policy,2023-09-19T17:20:08+0000,article,U.S.,News,United States Defense and Military Forces;Colleges and Universities;Students for Fair Admissions;United States Military Academy;Affirmative Action;Discrimination;Suits and Litigation (Civil);Race and Ethnicity;Supreme Court (US);United States Army;Admissions Standards
2296,"Khalifa Hifter, who oversees a military dictatorship that leads the eastern half of the divided, oil-rich nation, is dominating the response to the disaster and could use it to entrench his power further.","Days after a torrential downpour collapsed two aging dams and unleashed a rushing wall of water that swept parts of the Libyan city of Derna and thousands of its people into the sea, the military strongman who rules the area came for a quick visit.",East Libya Strongman Keeps Tight Control Over Aid After Floods,2023-09-19T17:42:28+0000,article,World,News,"International Relations;Politics and Government;Levees and Dams;Floods;Libyan National Army;Hifter, Khalifa;Derna (Libya);Libya;Tripoli (Libya)"
2297,"The day after the Rolling Stone co-founder made remarks widely criticized as racist and sexist in a Times interview, the Hall of Fame called an emergency vote and ousted him.","For years, Jann Wenner ruled over the Rock & Roll Hall of Fame, viewing his chairmanship of its affiliated foundation as an extension of the cultural gatekeeping power he long wielded as the co-founder and editor of Rolling Stone magazine.",Jann Wenner’s Rock Hall Reign Lasted Years. It Ended in 20 Minutes.,2023-09-19T17:52:52+0000,article,Arts,News,"Rock and Roll Hall of Fame and Museum;Wenner, Jann;Discrimination;Pop and Rock Music;Race and Ethnicity;Women and Girls;Rolling Stone"
2298,The far-reaching bill had set off debates about balancing free speech and privacy rights against efforts to halt the spread of harmful content online.,"Britain passed a sweeping law on Tuesday to regulate online content, introducing age-verification requirements for pornography sites and other rules to reduce hate speech, harassment and other illicit material.",Britain Passes Sweeping New Online Safety Law,2023-09-19T17:56:16+0000,article,Technology,News,Law and Legislation;Freedom of Speech and Expression;Computers and the Internet;Social Media;Facebook Inc;Instagram Inc;TikTok (ByteDance);WhatsApp Inc;Wikimedia Foundation;YouTube.com;Great Britain
2299,The effort to drive Russian forces from Ukraine’s south and east has been slow and bloody. Here’s a look at what might come next in the campaign.,President Volodymyr Zelensky will be addressing the U.N. General Assembly on Tuesday against the backdrop of Ukraine’s slow-moving and bloody counteroffensive to drive Russian forces from the country’s south and east.,Ukraine’s Counteroffensive Looms Large as Zelensky Addresses U.N.,2023-09-19T17:58:39+0000,article,World,News,"Russian Invasion of Ukraine (2022);Defense and Military Forces;Zelensky, Volodymyr;General Assembly (UN);Donbas (Ukraine);Ukraine"
2300,Media companies are racing to figure out how to merge live sporting events with their popular but still cash-bleeding streaming services.,Sports continues to make its march to streaming.,Max to Stream Pro Sports Starting in October,2023-09-19T18:00:50+0000,article,Business Day,News,"HBO Max;Athletics and Sports;Video Recordings, Downloads and Streaming;Cable Television;Television;Prices (Fares, Fees and Rates);Bleacher Report Inc;Major League Baseball;National Basketball Assn;National Football League;Warner Bros Discovery;Basketball;Baseball;Hockey, Ice"
2301,"Hear songs by Willie Nelson, TLC, King Crimson and more.","This Friday, the rapper and singer Doja Cat will release her highly anticipated fourth album “Scarlet,” which features the ubiquitous No. 1 hit “Paint the Town Red.” That is, to quote Playboi Carti, a whole lotta red.",Doja Cat’s Hit and 7 More Ways of Seeing Red,2023-09-19T18:03:18+0000,article,Arts,News,"Pop and Rock Music;Rap and Hip-Hop;Country Music;Nick Cave and the Bad Seeds (Music Group);TLC (Music Group);Dlamini, Amala Zandile (Doja Cat);Nelson, Willie;Swift, Taylor;Prince (1958- );King Crimson;Cyrkle, The (Music Group)"
2302,"His spare, icily precise books explore humanity’s most serious themes, including South Africa’s legacy of apartheid. And not all of them are downers.","Some authors you love for their fire; some you love for their ice. J.M. Coetzee, the South African-turned-Australian novelist, has spent half a century engaged with the biggest questions of human reason and human dignity, but his novels are not what you’d call grand. They’re sleek, unadorned, unfailingly precise; most top out at 200 pages or so; the sentences have been knapped to their sharpest. Stylistically, his novels are quite brisk. Morally, they are heavyweights.",The Essential J.M. Coetzee,2023-09-19T18:30:18+0000,article,Books,News,"Books and Literature;Writing and Writers;Coetzee, J M;Foe (Book);SUMMERTIME (BOOK);Apartheid (Policy);South Africa;Disgrace (Book);Waiting for the Barbarians (Book);Life & Times of Michael K (Book);White Writing: On the Culture of Letters in South Africa (Book)"
2303,"Preservationists such as Robert D. Ballard have long clashed with salvors such as Paul-Henri Nargeolet, who died in June on the Titan submersible. Is a third way possible?","Ocean experts have long clashed over whether artifacts from the world’s most famous shipwreck should be retrieved for exhibits that could help people better understand the Titanic tragedy or whether they should be left untouched in the sea’s depths as a monument to the more than 1,500 people who lost their lives. James Cameron, known for his 1997 movie “Titanic,” sees himself as negotiating a middle path through this complicated and often emotional dispute.",What James Cameron Wants to Bring Up From the Titanic,2023-09-19T18:31:49+0000,article,Science,News,"Titanic (Ship);Submarines and Submersibles;RMS Titanic Inc;Ballard, Robert D;Cameron, James;Nargeolet, Paul-Henri (1946-2023);your-feed-science"
2304,The company said a cyberattack discovered in August caused “wide-scale disruption” to its operations.,"A new market disruption is coming to grocery store shelves. In the coming weeks, just as flu season gets underway, shoppers could be peering into depleted spaces where their Clorox cleaning supplies once stood.",Customers May Struggle to Get Clorox Wipes After a Damaging Cyberattack,2023-09-19T18:31:50+0000,article,Business Day,News,"Cleansers, Detergents and Soaps;Cyberattacks and Hackers;Shortages;Supply Chain;Clorox Company;Securities and Exchange Commission"
2305,The perils of a warming planet have become impossible to ignore.,"Sunday in New York was as pleasant as a late summer day can be. But as tens of thousands of dancing, chanting, sign-wielding protesters took over Midtown Manhattan for the March to End Fossil Fuels, the specter of fires, floods and storms was on everyone’s mind.",Outrage and Hope on the Streets of New York,2023-09-19T18:32:44+0000,article,Climate,News,"Demonstrations, Protests and Riots;Global Warming;International Relations;Oil (Petroleum) and Gasoline;United Nations Framework Convention on Climate Change;General Assembly (UN);al-Jaber, Sultan;Biden, Joseph R Jr;Guterres, Antonio;Kerry, John;Newsom, Gavin;New York City"
2306,The vice president of Seattle’s police union inadvertently recorded himself saying that the life of a woman who had just been struck and killed by a police vehicle had “limited value.”,"The vice president of Seattle’s police union inadvertently recorded himself saying that the life of a woman who had just been struck and killed by a police vehicle had “limited value,” prompting widespread outrage and an investigation by a police watchdog agency.",Seattle Police Video Captures ‘Disturbing’ Comments About Pedestrian’s Death,2023-09-19T18:45:50+0000,article,U.S.,News,"Police Brutality, Misconduct and Shootings;Kandula, Jaahnavi (d 2023);Auderer, Daniel (Seattle, Wash, Police Officer);Deaths (Fatalities);Traffic Accidents and Safety;Police Department (Seattle, Wash);Video Recordings, Downloads and Streaming;Seattle (Wash);Seattle Police Officers Guild"
2307,"The Sept. 19, 2023, episode of “The Ezra Klein Show.”","Every Tuesday and Friday, Ezra Klein invites you into a conversation about something that matters, like today’s episode, guest-hosted by Tressie Cottom, with Pooja Lakshmin. Listen wherever you get your podcasts.",Transcript: Tressie Cottom Interviews Pooja Lakshmin,2023-09-19T18:57:22+0000,article,Podcasts,Op-Ed,"McMillan Cottom, Tressie;Lakshmin, Pooja"
2308,"Modern Love in miniature, featuring reader-submitted stories of no more than 100 words.","A man with a charming accent was fixing my uncharming TV. “Where are you from?” I asked. “Haiti.” “Oh! I wouldn’t be here if it weren’t for your country!” He paused and then said, “I’ve never met one of you, but we learned about you in high school.” An almost invisible footnote to history: Throughout the 1930s, Haiti issued passports to Jews escaping the Nazis. My father was among the recipients. To my surprise, this charming man began to cry. “Can I hug you?” I asked shyly. He nodded. I felt as if a whole country were embracing me. — Kathryn Talalay","Tiny Love Stories: ‘To My Surprise, This Charming Man Began to Cry’",2023-09-19T19:00:19+0000,article,Style,News,Love (Emotion);Modern Love (Times Column);Dating and Relationships;Holocaust and the Nazi Era;Poetry and Poets;Haiti
2309,"As the Republican presidential candidates campaign under the shadow of a front-runner facing dozens of felony charges, The New York Times examined their stances on 11 key issues.","As the Republican presidential candidates campaign under the shadow of a front-runner facing dozens of felony charges, The New York Times examined their stances on 11 key issues.",Republican Presidential Candidates on Social Security and Medicare,2023-09-19T19:05:22+0000,multimedia,U.S.,Interactive Feature,
2310,The Canadian prime minister again urged India to cooperate with the investigation into the death of a Sikh separatist.,The killing of a Sikh separatist has set off a quickly escalating battle between two major allies of the United States.,Trudeau Rejects India’s Denial of Involvement in Assassination in Canada,2023-09-19T19:05:49+0000,article,World,News,"Nijjar, Hardeep Singh (1977-2023);Canada;Assassinations and Attempted Assassinations;India;Sikhs and Sikhism;International Relations;Politics and Government;Trudeau, Justin"
2311,"A court ordered Jens Haaning, who incorporates physical currency in his work, to give back about $70,000 after he sent the Kunsten Museum of Modern Art two blank canvases.","A Danish artist who delivered two framed blank canvases titled “Take the Money and Run” must repay the Kunsten Museum of Modern Art about $70,000 it had given him to reproduce artworks involving physical currency, a Copenhagen court ruled on Monday.",‘Take the Money and Run’ Artist Must Repay Danish Museum,2023-09-19T19:10:04+0000,article,Arts,News,"Art;Museums;Decisions and Verdicts;Suits and Litigation (Civil);Kunsten Museum of Modern Art;Haaning, Jens (Artist);AALBORG (DENMARK)"
2312,"With dishes like antelope, kangaroo and scallop skirts, Foxface Natural offers plenty for diners on a hunt for the unusual.","Since it opened on a high-traffic strip of Avenue A in the spring, Foxface Natural has kept a low profile, as discreet and self-contained as a sealed envelope. At times it almost seems to be hiding. Slats on the window make it hard to see inside from the street. The exterior is painted battleship gray. There is no sign.","Restaurant Review: Game Meats, Barnacles and Other Adventures",2023-09-19T19:30:13+0000,article,Food,Review,"Seafood;Restaurants;Foxface Natural (Manhattan, NY, Restaurant);Santos, David;East Village (Manhattan, NY)"
2313,The good news is making some people extremely angry.,"A funny thing happened to me on the internet the other day. Like many economists, I’ve been looking at various measures of underlying inflation to try to peer through the economic fog, and I thought I should post an update on one measure that I’ve emphasized in the past: consumer prices excluding food, energy, used cars and shelter. To my surprise, my dry technical post on X, the platform formerly known as Twitter, drew a huge number of mostly hostile comments:","Inflation Is Down, Disinflation Denial Is Soaring",2023-09-19T19:32:12+0000,article,Opinion,Op-Ed,International Trade and World Market;Economics (Theory and Philosophy);internal-sub-only-nl
2314,"Cake bags, tube stop takeovers and word of a new top editor at British Vogue. Here is what we saw at London Fashion Week.","Working in fashion is no fairy tale — just ask the independent designers in London. They may give the city its reputation as a hub of fearless creativity, but in times of economic upheaval, it is tougher for smaller labels to stay afloat. Once-buzzy names like Christopher Kane and Halpern went out of business this year. And this fall, the fashion week schedule seemed much lighter than in seasons past.",The London Lowdown,2023-09-19T19:38:18+0000,article,Style,News,Fashion and Apparel;London (England);London Fashion Week;Fashion Shows
2315,The San Carlo in Naples is at the center of an offstage drama in which each of two respected figures believes he is the house’s rightful leader.,It’s hard to gauge whether the drama currently playing out behind the scenes at the San Carlo Opera House in Naples will end as “opera seria” (serious) or an “opera buffa” (comedy).,An Operatic Mess at a Storied Italian Theater,2023-09-19T19:49:11+0000,article,Arts,News,"Opera;Teatro di San Carlo (Naples, Italy);Lissner, Stephane;Fuortes, Carlo;Appointments and Executive Changes;Naples (Italy);Italy;Meloni, Giorgia (1977- )"
2316,"The decision by Col. Matthew N. McCall, the fourth judge to hold hearings in the case, disappointed families of some of the victims, who said it would result in more delays.",The military judge in the Sept. 11 case at Guantánamo Bay reopened pretrial hearings on Tuesday for the first time in nearly two years by announcing that he will retire next year before the case ever reaches a trial.,9/11 Judge Announces Retirement After Nearly 2-Year Delay in Hearings,2023-09-19T19:55:45+0000,article,U.S.,News,"September 11 (2001);Decisions and Verdicts;United States Defense and Military Forces;Appointments and Executive Changes;Detainees;Military Tribunals;Torture;Biden, Joseph R Jr;McCall, Matthew N"
2317,"The Securities and Exchange Commission charged Concord, which managed billions of dollars for Roman Abramovich, with failing to register as an investment adviser.","U.S. securities regulators on Tuesday charged a small Westchester County, N.Y., firm that managed billions in hedge fund and private equity investments for the Russian oligarch Roman Abramovich with operating as an unregistered investment adviser.",Regulators Charge Money Manager Tied to Russian Oligarch,2023-09-19T19:59:12+0000,article,Business Day,News,"Concord Management LLC;Securities and Exchange Commission;ABRAMOVICH, ROMAN A;Private Equity;Hedge Funds;Embargoes and Sanctions;Assets, Frozen;Russian Invasion of Ukraine (2022);Russia"
2318,"A tasting menu for carnivores inside Antoya, a new spot from the Dead Rabbit team in Moynihan Train Hall and more restaurant news.","It has taken Jonathan Morr 25 years to open a second version of his NoHo hot spot for sushi and celebrities. Most restaurants don’t even last that long the first time. The new location, occupying prime real estate in Hudson Yards, is bigger, grander and yes, less intimate, on purpose. “When I thought about another BondSt I wondered what would make sense, especially in this space,” Mr. Morr said. “I can’t recapture the intimacy of three floors in a townhouse so I decided to make it totally different.” Designed by Jeffrey Beers, there’s a main dining room, a tropical patio sheathed in bamboo, a bar, an omakase counter and two rooms for private parties. The menu combines the food served at BondSt now with new grilled items like a Japanese Wagyu rib-eye, and old signatures like the tuna tarts. Marc Spitzer, a partner and executive chef, oversees operations. Brett Singer, who has been at BondSt for 10 years, and Daniel Su, the executive sushi chef, are in charge of food. With restaurateur Jeffrey Chodorow as a partner, BondSt is poised to add Miami and London branches in the next couple of years.","BondSt Opens a Roomier, Splashier Sushi Spot in Hudson Yards",2023-09-19T19:59:17+0000,article,Food,News,"Restaurants;New York City;BondSt (Manhattan, NY, Restaurant);Chefs;Cocktails and Mixed Drinks;Wines"
2319,"Some senators worry that more casual dress might breed disrespect for Congress. Others argue that the harshest critics have already debased the institution, even in business attire.","Senator J.D. Vance of Ohio has accused President Biden of trying to inundate the heartland with fentanyl to “punish people who didn’t vote for him.” He has eagerly promoted the false claim that former President Donald J. Trump won the 2020 election. And recently, he announced his plans to block all nominations to the Justice Department until it stops what he describes as a “political prosecution” of Mr. Trump.",Lawmakers Give New Senate Dress Code a Dressing Down,2023-09-19T20:03:50+0000,article,U.S.,News,"United States Politics and Government;Dress Codes;Law and Legislation;Customs, Etiquette and Manners;Senate;Republican Party;Fetterman, John (1969- );Biden, Hunter;Trump, Donald J;Schumer, Charles E;Santos, George (1988- );Biden, Joseph R Jr;Vance, J D"
2320,Three questions Biden should ask Netanyahu at Wednesday’s meeting.,This is the shortest column I’ve ever written — because it doesn’t take long to get things in focus:,This Is My Shortest Column Ever: What Biden Should Ask Netanyahu,2023-09-19T20:15:36+0000,article,Opinion,Op-Ed,"Netanyahu, Benjamin;Biden, Joseph R Jr;United States International Relations;Peace Process;Israel;Saudi Arabia;Palestinians;West Bank;International Relations;Nuclear Weapons;Middle East;Iran"
2321,A hard-fought deal to use national parkland in Brooklyn for an emergency shelter for migrants is being challenged in court by a group of bipartisan lawmakers.,"A dozen New York lawmakers — including four Democrats and a Republican congresswoman — raced to court on Tuesday to try to block Mayor Eric Adams from opening an emergency shelter for as many as 2,000 migrants at Floyd Bennett Field in Brooklyn.",N.Y. Lawmakers Sue to Block Migrants From Floyd Bennett Field,2023-09-19T20:34:24+0000,article,New York,News,"Floyd Bennett Field (Brooklyn, NY);Suits and Litigation (Civil);Federal-State Relations (US);Immigration Detention;United States Politics and Government;Land Use Policies;New York City;Immigration and Emigration"
2322,"Molly Michael, a former assistant to Donald Trump, told investigators he had instructed her not to tell them about classified files he kept at Mar-a-Lago: “You don’t know anything about the boxes.”","A former assistant to Donald J. Trump has informed investigators that the former president told her to say she did not know anything about the boxes containing classified documents that he had stashed at his private club in Florida after leaving the White House, according to a person briefed on her comments.",Trump Is Said to Have Told Aide Not to Acknowledge She Knew of Documents,2023-09-19T20:35:09+0000,article,U.S.,News,"Federal Criminal Case Against Trump (Documents Case);Mar-a-Lago (Palm Beach, Fla);Trump, Donald J;Classified Information and State Secrets;United States Politics and Government;Michael, Molly (Assistant)"
2323,"The United Auto Workers union said workers would walk out of more plants on Friday if it didn’t make progress in talks with General Motors, Ford and Stellantis.",The United Auto Workers said on Tuesday that the union would expand its strike against three U.S. automakers on Friday if it was unable to make substantial progress in contract talks with them.,U.A.W. Threatens Strikes at More Plants,2023-09-19T20:41:50+0000,article,Business Day,News,"Organized Labor;Automobiles;Strikes;Labor and Jobs;United Automobile Workers;Ford Motor Co;General Motors;Stellantis NV;Michigan;Wages and Salaries;Shutdowns (Institutional);Factories and Manufacturing;Trump, Donald J;Fain, Shawn"
2324,"JoAnne A. Epps, who was appointed in April, was taken to a hospital after she became ill at a memorial service on the university’s campus in Philadelphia.","JoAnne A. Epps, the acting president of Temple University in Philadelphia whose tenure came at a turbulent time for the school, died on Tuesday after becoming ill onstage at a memorial service, the university said.",Temple University’s Acting President Dies After Becoming Ill Onstage,2023-09-19T20:51:25+0000,article,U.S.,News,"Epps, JoAnne A;Deaths (Fatalities);Temple University;Colleges and Universities;Philadelphia (Pa)"
2325,"Plus, new discoveries about a nomadic clan on the island of Borneo.",President Volodymyr Zelensky of Ukraine used his speech at the U.N. General Assembly yesterday to warn that Russia’s aggression would not stop at the borders of Ukraine.,Wednesday Briefing: Zelensky’s Warning at the U.N.,2023-09-19T20:52:28+0000,article,Briefing,briefing,"Far East, South and Southeast Asia and Pacific Areas;United Nations;Biden, Joseph R Jr;Zelensky, Volodymyr;Russian Invasion of Ukraine (2022);Canada;India;Trudeau, Justin;Modi, Narendra;Sikhs and Sikhism;Saudi Arabia"
