,abstract,lead_paragraph,headline,pub_date,document_type,section_name,type_of_material,keywords
1355,"Rather than struggling to compete on the WTA Tour most of 2022, the tennis star focused on her new daughter and raising money to help her fellow Ukrainians.","Elina Svitolina, the most successful Ukrainian women’s tennis player in history, has not played tennis in 10 months.",War and Motherhood Sidelined Ukraine’s Elina Svitolina. She’s Ready to Return.,2023-01-13T10:00:21+0000,article,Sports,News,"Tennis;Svitolina, Elina;Russian Invasion of Ukraine (2022);Ukraine;Monfils, Gael;Women's Tennis Assn;Parenting;Content Type: Personal Profile"
1356,"Credits that were expanded as part of pandemic relief have expired, as has the deduction for donations for people who don’t itemize.","With the expiration of more generous tax credits offered as pandemic relief, many taxpayers could see “significantly smaller” refunds this year, the Internal Revenue Service says. In some instances, taxpayers may owe money.",Your Tax Refunds May Be Smaller This Year,2023-01-13T10:00:23+0000,article,Your Money,News,"Tax Credits, Deductions and Exemptions;Rebates and Refunds;Income Tax;Personal Finances;Child Tax Credits and Stipends;Content Type: Service;Internal Revenue Service"
1357,Messages and online posts from the Ph.D. student now charged with four murders show that he was once detached and suicidal before he became fascinated with criminals’ minds.,"MOSCOW, Idaho — A criminology Ph.D. student charged with stabbing four University of Idaho students to death had written years ago of having suicidal thoughts, not being able to feel emotions and observing his own life as if it were a video game, saying he could do “whatever I want with little remorse.”",Idaho Murders Suspect Felt ‘No Emotion’ and ‘Little Remorse’ as a Teen,2023-01-13T10:00:23+0000,article,U.S.,News,"Kohberger, Bryan C;Content Type: Personal Profile;Murders, Attempted Murders and Homicides;Moscow (Idaho);Colleges and Universities;University of Idaho;Chapin, Ethan (d 2022);Goncalves, Kaylee (d 2022);Kernodle, Xana (d 2022);Mogen, Madison (d 2022)"
1358,The F.A.A. meltdown shows it’s time for a national discussion about the state of air travel. ,"On Wednesday morning, the Federal Aviation Administration was forced to reboot its system that alerts pilots to safety issues, grounding all air traffic in the United States. It was the first time since the Sept. 11 attacks that U.S. airspace has been entirely shut down.",It’s Time to Finally Fix Air Travel,2023-01-13T10:00:23+0000,article,Opinion,Op-Ed,AIRLINES AND AIRPLANES;Delays (Transportation);Computer Network Outages;Regulation and Deregulation of Industry;Infrastructure (Public Works);Federal Aviation Administration;Airlines for America;American Economic Liberties Project
1359,Now how’s that for a plot twist? ,"There are many ways to make yourself Twitter’s main character for a day, but faking your death might be the most reliable. As remote-work types struggled to awake from their holiday season hibernation last week, we were jolted by a particularly juicy tidbit: Susan Meachen, a prolific self-published romance novelist whose suicide — ostensibly a reaction to low book sales and bullying by fellow authors — had been announced two years ago, returned to the internet, very much alive. “Let the fun begin,” she concluded a social media post announcing her resurrection.",The Romance Novelist Who Faked Her Own Death,2023-01-13T10:00:24+0000,article,Opinion,Op-Ed,"Meachen, Susan (Author);Books and Literature;Book Trade and Publishing;Writing and Writers;Hoaxes and Pranks"
1360,"The new investigation is sure to muddy the waters politically as former President Donald J. Trump cries persecution over his own documents inquiry, although the cases differ significantly.","WASHINGTON — Attorney General Merrick B. Garland’s appointment of a special counsel to investigate President Biden’s handling of classified documents drew a mixed reception from Republicans, who had hoped to spearhead the effort themselves.",Washington Adjusts to Altered Landscape After Justice Dept. Installs Special Counsel,2023-01-13T10:00:24+0000,article,U.S.,News,"Biden, Joseph R Jr;Trump, Donald J;Classified Information and State Secrets;Justice Department;Garland, Merrick B;Hur, Robert Kyoung;Special Prosecutors (Independent Counsel);United States Politics and Government;House of Representatives;Republican Party"
1361,The freshman Republican from Arizona was the only newcomer to hold out against Speaker Kevin McCarthy until the very end.,"WASHINGTON — Representative Eli Crane, Republican of Arizona, was still weeks away from being sworn in to Congress for the first time when Donald J. Trump, the former president, called to try to persuade him to support Kevin McCarthy for speaker.",‘I Might Wind Up in the Broom Closet’: Why Eli Crane Defied Kevin McCarthy,2023-01-13T10:00:24+0000,article,U.S.,News,"Crane, Eli (1980- );House of Representatives;Republican Party;McCarthy, Kevin (1965- );United States Politics and Government;Content Type: Personal Profile;Elections, House of Representatives;Biggs, Andy (1958- );Trump, Donald J;Arizona"
1362,"Are you in an intercultural/multilingual relationship? We’d like to know which language you use to express affection toward your partner, and why.","Are you and your partner from different countries, yet fluent in each other’s native tongue (or at least able to carry on a conversation, if not fluent)?",What Language Do You Speak to Express Love?,2023-01-13T10:00:25+0000,article,Fashion & Style,News,internal-open-access;internal-reader-callout;Language and Languages;Dating and Relationships;Love (Emotion)
1363,Shrugging off Mr. Trump’s 2024 candidacy is a fool’s errand. But it would also be foolish to assume that his path to another presidency would be smooth.,"Donald J. Trump shocked the world in 2016 by winning the White House and becoming the first president in U.S. history with no prior military or government experience. He upended the fiction of electability pushed by pundits, the news media and many political consultants, which arrogantly projects who will or will not win long before votes are cast. He focused instead on capturing a majority in the Electoral College, which is how a candidate does or does not win. Not unlike Barack Obama eight years earlier, Mr. Trump exposed the limits of Hillary Clinton’s political inevitability and personal likability, connected directly with people, ran an outsider’s campaign taking on the establishment, and tapped into the frustrations and aspirations of millions of Americans.",Kellyanne Conway: The Cases for and Against Trump,2023-01-13T10:00:25+0000,article,Opinion,Op-Ed,"Biden, Joseph R Jr;Trump, Donald J;Presidential Election of 2024;Democratic Party;Republican Party;Polls and Public Opinion;United States Politics and Government;internal-sub-only"
1364,"Andrew Litton, the musical director of City Ballet, talks about conducting for ballet and the lure of the company’s repertory, much of it rare in concert hall.","New York City Ballet opened in 1948 with a triple bill of ballets choreographed by George Balanchine to music by Bach (“Concerto Barocco”), Stravinsky (“Orpheus”) and Bizet (“Symphony in C”). Ever since, it has had the most distinguished musical repertory of any of the world’s ballet companies. Stravinsky composed and conducted for City Ballet; it regularly presents commissioned scores.",Setting the Tempo With One Eye on the Stage,2023-01-13T10:00:27+0000,article,Arts,News,"Dancing;Classical Music;New York City Ballet;Litton, Andrew;Balanchine, George;Shostakovich, Dmitri;Tchaikovsky, Peter Ilyich"
1365,"Cooking with gas may be unhealthy and bad for the environment, but it’s not clear induction is worth the cost. And have you considered a heat pump?",The natural-gas-powered appliances in your home may be slowly killing you and everyone you love. That’s the bad news. The worse news is this: It’s not clear exactly what you should do about it — if anything at all.,Your Gas Stove May Be Killing You. How Much Should You Worry?,2023-01-13T10:00:28+0000,article,Opinion,Op-Ed,Air Pollution;Greenhouse Gas Emissions;Ovens and Stoves;Natural Gas;Heating
1366,"Cut back on stock and bond holdings, and focus on money market funds, C.D.s, Treasury bills and other options that are now offering high yields, our columnist says.","Over short periods, financial markets can be treacherous. So I usually recommend spreading your risks with low-cost investments in the entire stock and bond markets, and hanging in for decades.",Investing When Your Time Horizon Is Short,2023-01-13T10:00:29+0000,article,Business Day,News,Standard & Poor's 500-Stock Index;Stocks and Bonds;Mutual Funds;Inflation (Economics);Interest Rates;Asset Allocation (Personal Finances);Content Type: Service
1367,"An “armed society” may or may not be a “polite society,” but it is far from being a democratic one. ","Two years ago, in Atlanta, 22-year-old Rico Marley was arrested in a Publix supermarket. He was wearing body armor and carrying six loaded weapons, including a semiautomatic rifle and a 12-gauge shotgun. Prosecutors, as my newsroom colleague Richard Fausset reports in a recent story, charged Marley with 11 felonies, including “six counts of possession of a weapon ‘during commission of or attempt to commit certain felonies.’”",Why Must We Go About Our Lives With an Eye on the Nearest Exit?,2023-01-13T10:00:29+0000,article,Opinion,Op-Ed,"Firearms;Demonstrations, Protests and Riots;Gun Control;Democracy (Theory and Philosophy);Murders, Attempted Murders and Homicides;Mass Shootings;School Shootings and Armed Attacks;Atlanta (Ga);United States"
1368,And inflation-friendly recipes for how to make the most of them once you have them.,"Ten-dollar cartons of eggs. Seven-dollar gallons of milk. Two-dollar apples. Everyone — even Cardi B — is feeling the pain of jaw-droppingly high food costs driven by inflation and a flurry of other factors. It’s scary to see your grocery bill skyrocket, but while no one can predict what’s going to happen to food prices in the coming year, stocking up on certain ingredients when you spot them at a lower price can help you save significantly. We talked to a few budget experts and several New York Times editors and writers about what items they buy and how they make the most of them.",17 Foods You Should Buy When They’re on Sale,2023-01-13T10:00:31+0000,article,Food,News,Content Type: Service;Food;Shopping and Retail;Recipes;Inflation (Economics);Cooking and Cookbooks
1369,An independent budget analysis suggests that the city will be losing $516 million in tax revenue from its deal to place a new soccer stadium in Queens.,"New York City’s first professional soccer stadium supposedly carries no financial burden to New York City taxpayers — an assertion Mayor Eric Adams made repeatedly during a de facto victory tour this fall, after he announced the deal.",Will New York City’s Soccer Stadium Cost Taxpayers $0 or $516 Million?,2023-01-13T10:00:34+0000,article,New York,News,"Stadiums and Arenas;Soccer;Real Estate (Commercial);Renting and Leasing (Real Estate);Property Taxes;Tax Credits, Deductions and Exemptions;Land Use Policies;Budgets and Budgeting;Politics and Government;New York City Football Club (Soccer Team);Adams, Eric L;Willets Point (Queens, NY);New York City;Independent Budget Office"
1370,"She was the universal sex symbol. But there is more to her story, and she’s finally telling it herself.","LADYSMITH, British Columbia — I am sitting across from Pamela Anderson, at her kitchen table, trying to explain to her that I have an app on my phone that will make me look like Pamela Anderson.",Pamela Anderson Doesn’t Need Your Redemption. She’s Just Fine.,2023-01-13T10:00:35+0000,article,Opinion,Op-Ed,"Anderson, Pamela (1967- );Content Type: Personal Profile;Actors and Actresses;Books and Literature;Hulu.com;Lee, Tommy;Pam & Tommy (TV Program);vis-photo;internal-sub-only"
1371,"American suburbs have long faced the issue of white families leaving as more residents of color move in. But in Shaker Heights, Ohio, Black families, upset about changes in the schools, are trickling to nearby suburbs.","Selena Boyer grew up in Shaker Heights, a leafy Cleveland suburb known nationally for its magnificent historic homes, its diverse population and its high-ranking schools. Since the 1950s, when a group of neighbors banded together to voluntarily integrate Shaker Heights, the community has prided itself on supplanting America’s racial politics with its own successful race relations.",Could Black Flight Change a Model of Integration?,2023-01-13T10:00:35+0000,article,Real Estate,News,Real Estate and Housing (Residential);Race and Ethnicity;Education (K-12);Equal Educational Opportunities;Suburbs;Black People;Blacks;Whites;Income Inequality;SHAKER HEIGHTS (OHIO);Ohio;United States
1372,The merits of talking candidly about salary are widely acknowledged. Actually doing it is more complicated.,"To hear more audio stories from publications like The New York Times, download Audm for iPhone or Android.","Sex, Death, Affairs: Everything People Would Rather Talk About Than Money",2023-01-13T10:00:36+0000,article,Business Day,News,"Income Inequality;Executive Compensation;Labor and Jobs;Wages and Salaries;Customs, Etiquette and Manners;audio-neutral-immersive"
1373,"At 93, the memoirist Yuan-tsung Chen hopes that her recollections of China’s tumultuous past will help the country confront its historical wrongs — and avoid repeating them.","HONG KONG — Yuan-tsung Chen, an author, leaned forward in an oversize velvet chair to tell the story of the man so hungry that he ate himself.",She Witnessed Mao’s Worst Excesses. Now She Has a Warning for the World.,2023-01-13T10:00:36+0000,article,World,News,"Chen, Yuan-tsung;China;Books and Literature;Cultural Revolution;Politics and Government;Content Type: Personal Profile;Food Insecurity;Mao Zedong;Xi Jinping;Zhou Enlai (1898-1976);Elderly;East Asia;Writing and Writers"
1374,"Like many who have crossed the border from Latin America, they arrived in New York after a desperate journey. But these men have few options in the city, often relying on one man in the Bronx.","You wouldn’t know from the outside of Imam Omar Niass’s house, but the tidy brick building on a residential block in the Bronx is filled to capacity. Every night, nearly 70 men, newly arrived African migrants, sleep squashed together on the floor in an airless basement, a tangle of arms and feet and fitful dreams.",African and Invisible: The Other New York Migrant Crisis,2023-01-13T10:00:36+0000,article,New York,News,Immigration and Emigration;Ansaru (Vanguard for the Protection of Muslims in Black Africa);Illegal Immigration;AFRICA;New York City;Senegal
1375,"Since the Taliban administration banned women from aid work, many groups have suspended their operations in the country and warned of permanently shutting down if the ban remains.","For years before the Taliban seized power and the economy collapsed, Jamila and her four children had clung to the edge of survival. After her husband died trying to cross the Iranian border, she and her children moved to a camp for displaced people in northwestern Afghanistan and relied on aid organizations.",‘Burying Us Alive’: Afghan Women Devastated by Suspension of Aid Under Taliban Law,2023-01-13T10:00:36+0000,article,World,News,AFGHANISTAN;Taliban;Women and Girls;Humanitarian Aid;Food Aid;Women's Rights;Shutdowns (Institutional)
1376,"Vendors turn their car trunks into mobile cafeterias or markets, stationed outside stores, selling produce, meat, seafood and more.","You don’t have to visit the butcher counter to find the roast pork loin and Spanish hams that Alberto Ruiz and his father, Minervo, sell every week in Hialeah, Fla. Just look for the open trunk of their sedan.","In Miami, Food Shopping Can Start in the Parking Lot",2023-01-13T10:00:36+0000,article,Food,News,Food Trucks and Vendors;Parking Garages and Lots;Automobiles;Hispanic-Americans;Hialeah (Fla);Miami-Dade County (Fla)
1377,"Ser Serpas, a young artist known for kinetic arrangements of discarded furniture, opens up about her expressive way of processing the used world.","PARIS — Compared with the junk she’s found in other cities, “Parisian trash is sturdy,” Ser Serpas said. She speaks from experience — at 27, the itinerant artist and poet is admired in European and North American art circles for precariously poised arrangements of urban discards found near the venues where they’re shown. They become site-specific descriptions of a place, written in its own delaminating school desks and tarnished bathtubs.",Turning Trash Into Poetry,2023-01-13T10:00:36+0000,article,Arts,News,"Art;Sculpture;Serpas, Ser;Poetry and Poets;Waste Materials and Disposal;Furniture;Hammer Museum;Okoyomon, Precious;Los Angeles (Calif);Manhattan (NYC);Content Type: Personal Profile"
1378,"Heavy storms have flooded parts of California, but the state has been unable to capture billions of gallons of water that are flowing unchecked into the ocean. Los Angeles is embarking on an ambitious new program to change that.","LOS ANGELES — A century ago, Los Angeles built what is still widely considered one of the most sophisticated urban flood control systems in the world, designed to hold back waters from massive Pacific storms like the ones that have recently slammed the state.","In a Drought, California Is Watching Water Wash Out to Sea",2023-01-13T10:00:37+0000,article,U.S.,News,California;Water;Reservoirs;Levees and Dams;Floods;Rivers;Aquifers;Rain;Drought;Infrastructure (Public Works);Army Corps of Engineers;Los Angeles County (Calif)
1379,Did you follow the news this week? Take our quiz to see how well you stack up with other Times readers.,Did you follow the news this week? Take our quiz to see how well you stack up with other Times readers.,"The New York Times News Quiz, January 13, 2023",2023-01-13T10:01:01+0000,multimedia,Briefing,Interactive Feature,
1380,We asked nearly 400 people to tell us how much they earn. Here are two dozen who actually spoke to us.,Do your co-workers know how much money you earn? Do your friends? Does your family? Salary transparency is a hot topic — new laws have recently gone into effect around the country requiring employers to disclose salary ranges as a way to tackle pay inequities.,27 People on the Streets of New York Talk About How Much Money They Make,2023-01-13T10:01:03+0000,article,Business Day,News,Wages and Salaries;New York City;Labor and Jobs;internal-sub-only
1381,"Also, why teenagers are buying old digital cameras.","A high school teacher on how the new chatbot from OpenAI is transforming her classroom — for the better. And, “M3GAN” may be closer than you think.",ChatGPT Transforms a Classroom and Is ‘M3GAN’ Real?,2023-01-13T10:05:05+0000,article,Podcasts,News,Science and Technology;OpenAI Labs;Cameras;Generation Z;Teachers and School Employees;M3GAN (Movie);Artificial Intelligence
1382,Investigators want 23 people indicted but cleared senior authorities of fault in the Halloween tragedy. Victims’ families disputed the inquiry’s findings.,"SEOUL — South Korean officials on Friday concluded their investigation of the Halloween crowd crush that killed nearly 160 people in Seoul, blaming the police and other government agencies​ for fail​ing to take precautionary measures to avoid such a disaster and for bungling rescue operations.",Officials Blame Negligence for Deadly Seoul Crowd Crush,2023-01-13T10:28:30+0000,article,World,News,South Korea;Halloween;Stampedes;Seoul Halloween Stampede (2022);Yoon Suk-yeol
1383,How the cases of President Biden and former President Donald Trump compare.,The Justice Department is scrutinizing how both former President Donald J. Trump and President Biden came to have classified records after they left office.,The Presidents and the Classified Documents,2023-01-13T11:00:10+0000,article,Podcasts,News,"Classified Information and State Secrets;Special Prosecutors (Independent Counsel);United States Politics and Government;Justice Department;Biden, Joseph R Jr;Garland, Merrick B;Trump, Donald J"
1384,The Biden administration’s border policy relies on Mexico for crucial help.,The extraordinary surge in migration across the Americas has become the single most dominant issue in the relationship between the United States and Mexico. U.S. authorities stopped migrants 2.8 million times at its southern border in the 12 months ending in September — breaking the previous record set a year earlier.,Battling the Border Surge,2023-01-13T11:41:35+0000,article,Briefing,briefing,internal-storyline-no;International Relations;Immigration and Emigration;Illegal Immigration;Mexico;Darien Gap
1385,Las personas felices expresan su gratitud a los demás.,Esta es la cuarta entrega del Reto de la felicidad en siete días de la sección Well. Para empezar este reto puedes visitar el siguiente enlace.,Día 4: Escribe un panegírico en vida,2023-01-13T12:00:04+0000,article,en Español,News,Mental Health and Disorders;Friendship;The Good Life (Book);Happiness;Content Type: Service
1386,"The tech mogul’s company has hired Whisper Advisors, an advisory firm, to find potential buyers for the digital publication.","The tech mogul Barry Diller was one of the first billionaires to experiment with digital journalism in the 2000s, teaming up with the longtime editor Tina Brown to start The Daily Beast, a scrappy tabloid for the budding online era.",Barry Diller Explores Sale of The Daily Beast,2023-01-13T12:39:03+0000,article,Business Day,News,"News and News Media;Computers and the Internet;Daily Beast, The;IAC/InterActiveCorp;Diller, Barry;Mergers, Acquisitions and Divestitures"
1387,"The Defense Department’s annual spending bill requires it to review U.F.O. sightings dating to 1945, the year some believe an object from space crashed in the New Mexico desert.","For the casual student of U.F.O. history, the modern idea of life beyond our planet usually dates to 1947, when a top-secret U.S. military balloon crashed in the desert near Roswell, N.M. The wreckage prompted decades of conspiracy theories and gave rise to the idea that Roswell was the site of an alien crash landing.",Did Aliens Land on Earth in 1945? A Defense Bill Seeks Answers.,2023-01-13T12:53:49+0000,article,U.S.,News,"Extraterrestrial Life;Unidentified Flying Objects (UFO);Law and Legislation;Federal Budget (US);Space and Astronomy;United States Politics and Government;Classified Information and State Secrets;Defense Department;Gallagher, Mike (1984- );Roswell (NM);New Mexico"
1388,The agency has charged the crypto trading firms Genesis Global Capital and Gemini with operating an illegal lending service that lost customers millions.,"Washington’s legal crackdown on crypto is intensifying, with the S.E.C. accusing some of the biggest names in the sector of operating an illegal lending service that racked up huge losses for customers.",The S.E.C.’s Crypto Crackdown Intensifies,2023-01-13T13:07:14+0000,article,Business Day,News,"internal-storyline-no;E-Commerce;Apple Inc;Bank of America Corporation;Bed Bath & Beyond Inc;Carlyle Group LP;Coinbase Inc;Crypto.com (Foris DAX Inc);Genesis Global Capital;Digital Currency Group Inc;Naspers Ltd;Prosus NV;Ackman, William A;Bankman-Fried, Sam;Gensler, Gary S;Fink, Laurence D"
1389,"In London, the Irish actor stars as Stanley Kowalski in a deeply empathic version of Tennessee Williams’s 1947 play, “A Streetcar Named Desire.”","Paul Mescal’s fast-ascending screen career has taken a detour to the London stage, where he is playing Stanley Kowalski in “A Streetcar Named Desire.” This deeply empathic version of Tennessee Williams’s defining 1947 play is scheduled for a limited run at North London’s Almeida Theater through Feb. 4.",Review: Paul Mescal Electrifies in a Revelatory ‘Streetcar’,2023-01-13T13:20:19+0000,article,Theater,Review,"A Streetcar Named Desire (Play);Theater;Mescal, Paul (1996- );Frecknall, Rebecca;Ferran, Patsy (1989- );Almeida Theater (London, England)"
1390,"The country’s largest lenders increased their reserves to protect against deteriorating economic conditions this year, after reporting resilient profits for the end of last year.","America’s biggest banks issued warnings on Friday of economic malaise on the horizon, even as some reported better-than-expected profits.",Big Banks Set Aside Billions as They Brace for a Downturn,2023-01-13T13:41:19+0000,article,Business Day,News,"Banking and Financial Institutions;Company Reports;Credit and Debt;Bank of America Corporation;Wells Fargo & Company;Moynihan, Brian T;Scharf, Charles W"
1391,The price reductions in the United States will make more of the company’s electric vehicles eligible for a federal tax credit.,Tesla has cut prices on most of its electric cars in the United States and Europe by as much as 20 percent in a bid to spur slackening demand.,Tesla Cuts Prices Sharply as It Moves to Bolster Demand,2023-01-13T13:44:50+0000,article,Business Day,News,"Tesla Motors Inc;Electric and Hybrid Vehicles;Prices (Fares, Fees and Rates);Automobiles;Company Reports;Stocks and Bonds"
1392,The designer Rafael Prieto turned a casual meal hosted in his New York apartment into a memorable occasion with a few unexpected touches.,"The designer Rafael Prieto is not the sort to treat work and the rest of his life as two distinct realms. “It’s all, in a way, a pleasure,” he says, adding, “they mix well.” A few years ago, he decided to make a loft in a 19th-century building in Manhattan’s TriBeCa neighborhood both his home and office, so it’s out of that space that he runs Savvy Studio, the agency he co-founded in 2011 that offers branding and graphic and interior design — it’s responsible for the look of Mast Books in the East Village and much of the Maidstone Hotel in East Hampton — as well as various side projects. One, called Casa Bosques, is a multipronged endeavor driven by Prieto’s personal passions that encompasses a line of artisanal chocolate. “I tend to poke around because there are always little tidbits — chocolates, a prototype of a lamp, paper samples,” his longtime friend the artist Laila Gohar says of the apartment, where Prieto also entertains.",A Dinner Party With Soap-Shaped Chocolate Bars for Dessert,2023-01-13T14:00:20+0000,article,T Magazine,News,"Prieto, Rafael;Cooking and Cookbooks;Parties (Social);Food;Gohar, Laila;Chocolate;Content Type: Personal Profile;TriBeCa (Manhattan, NY)"
1393,"Liccardo, 52, has just stepped down as mayor of California’s third-largest city.","As the new year began, California’s third-biggest city got a new mayor.","A Conversation With Sam Liccardo, Who Led San Jose for Eight Years",2023-01-13T14:15:10+0000,article,U.S.,briefing,"California;Liccardo, Sam;San Jose (Calif);Mayors;Content Type: Personal Profile"
1394,"Five articles from around The Times, narrated just for you.","This weekend, listen to a collection of articles from around The New York Times, read aloud by the reporters who wrote them.",Defining Nonbinary Work Wear and More: The Week in Reporter Reads,2023-01-13T14:31:20+0000,article,Podcasts,News,
1395,The Trump Organization must pay $1.6 million for giving executive off-the-books benefits and pay.,"Former President Donald J. Trump’s family real estate business was ordered on Friday to pay a $1.6 million criminal penalty for its conviction on felony tax fraud and other charges, a stinging rebuke and the maximum possible punishment.",Trump’s Company Gets Maximum Punishment for Evading Taxes,2023-01-13T14:51:04+0000,article,New York,News,"Trump Organization;Tax Evasion;Frauds and Swindling;Trump, Donald J;Weisselberg, Allen;Fines (Penalties);Decisions and Verdicts;New York State;Supreme Courts (State)"
1396,"The bank, the biggest in the United States, reported a large profit in its latest quarter, but said it was girding for a downturn later in the year.",JPMorgan Chase is starting the year with a warning.,JPMorgan Sets Aside Money for Bad Debts as ‘Mild Recession’ Looms,2023-01-13T15:05:05+0000,article,Business Day,News,"Banking and Financial Institutions;Company Reports;Recession and Depression;Credit and Debt;JPMorgan Chase & Company;Dimon, James"
1397,"The beleaguered retailer, which has warned of a possible bankruptcy, is said to be in discussions with suitors about selling pieces of its business, including its Buy Buy Baby stores.","Bed Bath & Beyond, the struggling home goods retailer, is in talks with the private equity firm Sycamore Partners to sell assets, including its Buy Buy Baby stores, as part of a possible bankruptcy process, people familiar with the matter said. The retailer is also in talks with other suitors about possible transactions.",Bed Bath & Beyond in Talks to Sell Assets,2023-01-13T15:06:53+0000,article,Business Day,News,"Shopping and Retail;Bankruptcies;Private Equity;Bed Bath & Beyond Inc;Sycamore Partners;Mergers, Acquisitions and Divestitures"
1398,"The two leaders discussed tensions with China, North Korea and Russia and plans for deterrence in Asia with U.S. troops and missiles.",WASHINGTON — President Biden and Prime Minister Fumio Kishida of Japan vowed Friday to work together to transform Japan into a potent military power to help counterbalance China and to bolster the alliance between the two nations so that it becomes the linchpin for their security interests in Asia.,Biden and Kishida Vow to Bolster U.S.-Japan Alliance as China’s Power Grows,2023-01-13T15:19:42+0000,article,U.S.,News,"Japan;Kishida, Fumio;Biden, Joseph R Jr;United States International Relations;United States Defense and Military Forces;United States Politics and Government;China"
1399,"Many immigrants travel to new lands in hopes of a better life, but once they arrive they often feel small.","Just shy of 5-foot-2, I’ve thought of myself as small all my life. Smallness permeated my world in other, less tangible ways as well. I listened as my Chinese immigrant parents apologized for their accents and modest English vocabularies. I watched as racism limited their opportunities and diminished their accomplishments. Early on, I learned that self-deprecation rendered me less threatening and more acceptable to the dominant culture. It’s a difficult habit to break. Two new picture books show that the ways in which immigrants and people of color make themselves small — or are forced to minimize themselves — are myriad.",Small Wonder: 2 Picture Books About Immigrant Assimilation,2023-01-13T15:34:29+0000,article,Books,Review,"Books and Literature;Children and Childhood;Sworder, Zeno;Parappukkaran, Sandhya;The Boy Who Tried to Shrink His Name (Book);Pereira, Michelle;genre-books-childrens"
1400,Test your questing skills with this puzzle that conceals the names of several classic and award-winning novels within a short text passage.,Test your questing skills with this puzzle that conceals the names of several classic and award-winning novels within a short text passage.,Title Search: Can You Find the 21 Fantasy Books Hidden in This Story?,2023-01-13T16:00:02+0000,multimedia,Books,Interactive Feature,Books and Literature;Fairy Tales;Graphic Novels
1401,Make Bryan Washington’s new miso pecan banana bread recipe your own.,"Good morning. Bryan Washington has a love letter to banana bread in The New York Times Magazine this week and, with it, a lovely new recipe for miso pecan banana bread (above) that I think every one of us should make this weekend.",What to Cook This Weekend,2023-01-13T16:00:03+0000,article,Food,Letter,Cooking and Cookbooks;Content Type: Service
1402,"This month’s picks include a Latvian satire about World War II, a family portrait by an Indian documentarian, an Oedipal thriller from Mexico and more.","Set during World War II, “The Sign Painter” tells a dark, real-life history with bracing irony and fairy-tale whimsy. Ansis, a sign painter in rural Latvia, lives through three regime changes in the span of a decade, each reflected in the hues he’s asked to color official buildings and signs with: green is favored by the dictatorship of Karlis Ulmanis, red by the Soviet occupation, and black by the Nazi invasion that follows.",Five International Movies to Stream Now,2023-01-13T16:00:06+0000,article,Movies,News,Movies;The Sign Painter (Movie);About Love (Movie);Compania (Movie);Summer White (Movie);God's Crooked Lines (Movie)
1403,Recent research makes it clear that any amount of drinking can be detrimental. Here’s why you may want to cut down on your consumption beyond Dry January.,"Sorry to be a buzz-kill, but that nightly glass or two of wine is not improving your health.",Even a Little Alcohol Can Harm Your Health,2023-01-13T16:16:20+0000,article,Well,News,Alcoholic Beverages;Alcohol Abuse;Liver;Heart;Cancer;Blood Pressure;Research;Content Type: Service;internal-sub-only
1404,"You may want to extend that Dry January: Even moderate drinking can impact your long-term health, experts say. Here’s what you need to know about alcohol’s effect on your body.","You may want to extend that Dry January: Even moderate drinking can impact your long-term health, experts say. Here’s what you need to know about alcohol’s effect on your body.",How Much is Too Much?,2023-01-13T16:17:42+0000,multimedia,Well,Interactive Feature,Liver;Heart;Cancer;Alcohol Abuse;Gallstones;Sleep
1405,"This week, I’m answering reader questions submitted to the Where to Eat: New York City newsletter.","This week, I’m answering reader questions submitted to the Where to Eat: New York City newsletter.","Your New York City Dining Questions, Answered",2023-01-13T16:28:00+0000,multimedia,Food,Interactive Feature,"Restaurants;Atla (Manhattan, NY, Restaurant);New York City"
1406,"The woman, Ilonka Knes, 82, was among the 146 people in Florida who died in the September storm, the state’s deadliest since 1935.",Update: The remains of the last person in Lee County who had been missing since Hurricane Ian have been found.,Remains of Florida Woman Missing Since Hurricane Ian Are Found,2023-01-13T16:29:48+0000,article,U.S.,News,"Deaths (Fatalities);Knes, Ilonka (d 2022);Hurricane Ian (2022);Missing Persons;Fort Myers Beach (Fla);Lee County (Fla);Florida"
1407,"The Signal Peak Mine was embroiled in a web of criminal activity. Now, environmental groups want to shut it down.","Just before 2 a.m. on April 18, 2018, Amy Price, the wife of the coal executive Larry Price Jr., called the police in Bluefield, Va., to report her husband missing. Police scoured Bluefield, a town of less than 10,000 people nestled in the Blue Ridge Mountains, and soon discovered Mr. Price’s white Mercedes at a deserted parking lot.",A Faked Kidnapping and Cocaine: A Montana Mine’s Descent Into Chaos,2023-01-13T16:30:18+0000,article,Climate,News,"Signal Peak Energy LLC;Price, Larry Wayne Jr;Mines and Mining;Coal;Montana;Workplace Hazards and Violations;Embezzlement;Bribery and Kickbacks;Drug Abuse and Traffic;Frauds and Swindling;Regulation and Deregulation of Industry;FirstEnergy Corporation;Gunvor Group;Timchenko, Gennady N;Putin, Vladimir V;Billings (Mont);internal-sub-only"
